CUST_ORDER_ID,LOCATION_ID,LOCATION_RANK
B000047320,C4254500,3
B000047320,C4254500,4
B000047320,C4254500,5
B000047320,C4254500,6
B000047320,C4254500,7
B000047320,C4254500,8
B000047320,C4254500,9
B000047321,C4244900,1
B000047323,F7557800,1
B000047323,F7557800,2
B000047323,F7557800,3
B000047323,F7557800,4
B000047327,E4444800,1
B000047328,D4394700,1
B000047328,D4394700,2
B000047329,F6556100,1
B000047329,F5555800,2
B000047330,D4354700,1
B000047330,D4354700,2
B000047331,C4294800,1
B000047331,C4294800,2
B000047331,C4294800,3
B000047331,C4294800,4
B000047331,C4294500,5
B000047331,C4294500,6
B000047331,C4294500,7
B000047331,C4294600,8
B000047331,C4294600,9
B000047334,C4254800,1
B000047334,C4254800,2
B000047334,C4254800,3
B000047334,C4254800,4
B000047334,F8548100,5
B000047334,F8548100,6
B000047334,F4504900,7
B000047334,C4254900,8
B000047334,C4254900,9
B000047336,C4254400,1
B000047336,C4254400,2
B000047336,G6656300,3
B000047336,G6656300,4
B000047337,C4244700,1
B000047339,C4244600,1
B000047340,C4244900,1
B000047341,C4204801,1
B000047354,F4504400,1
B000047354,C4244600,2
B000047354,F6506600,3
B000047356,G4604500,1
B000047356,G4604500,2
B000047356,F6546800,3
B000047356,F6546800,4
B000047356,B4000000,5
B000047356,D8000000,6
B000047356,B3000000,7
B000047356,B3000000,8
B000047356-1,C4254800,1
B000047356-1,C4254800,2
B000047356-1,C4254800,3
B000047356-1,C4254800,4
B000047356-1,F6546800,5
B000047356-1,F6546800,6
B000047356-1,B4000000,7
B000047356-1,B4000000,8
B000047356-1,B4000000,9
B000047356-1,F8000000,10
B000047356-1,E4444700,11
B000047356-1,E4444700,12
B000047370,C4204900,1
B000047374,E4494400,1
B000047374,E4494900,2
B000047374,E4494900,3
B000047375,C4244600,1
B000047375,C4244600,2
B000047377,F8548100,1
B000047377,F8548100,2
B000047377,F8548100,3
B000047378,E4464800,1
B000047379,C4244800,1
B000047382,C4244900,1
B000047382,C4244900,2
B000047382,F5555700,3
B000047382,C4244000,4
B000047382,D4304600,5
B000047382,D4304600,6
B000047384,F7557800,1
B000047384,F7557800,2
B000047384,F7557500,3
B000047384,C4254000,4
B000047384,C4254000,5
B000047384,F7507100,6
B000047384,B4000000,7
B000047388,E4464700,1
B000047388,E4464600,2
B000047388,C4204900,3
B000047388,C4204800,4
B000047388,G6606900,5
B000047388,G6606900,6
B000047388,G6606900,7
B000047388,G8000000,8
B000047388,G8000000,9
B000047388,G8000000,10
B000047388,C4254500,11
B000047388,C4254500,12
B000047388,C4254500,13
B000047388,C4254500,14
B000047388,C4254500,15
B000047388,C4254500,16
B000047388,C4254500,17
B000047388,C4254500,18
B000047388,C4254500,19
B000047388,C4254500,20
B000047388,C4254600,21
B000047388,C4254600,22
B000047395-1,C4254600,1
B000047397,C4294700,1
B000047397,C4294700,2
B000047404,B4000000,1
B000047404,F8000000,2
B000047404,F8000000,3
B000047404,E4404800,4
B000047404,E4404800,5
B000047407,C4244900,1
B000047407,C4244900,2
B000047407,C4294000,3
B000047407,C4294000,4
B000047407,C4294000,5
B000047407,C4294000,6
B000047408,F5555700,1
B000047411,F7547200,1
B000047411,F4544500,2
B000047411,E4494400,3
B000047412,D8348502,1
B000047413,D4344300,1
B000047413,D4344300,2
B000047413,F6546100,3
B000047414,C4294600,1
B000047414,C4294600,2
B000047416-1,F5555800,1
B000047418,C4244900,1
B000047418,C4244900,2
B000047418,C4244900,3
B000047418,C4204901,4
B000047418,C4204901,5
B000047418,C4204901,6
B000047418,C4204901,7
B000047418,C4204901,8
B000047418,C4204901,9
B000047418,C4244600,10
B000047418,C4244800,11
B000047418,C4244800,12
B000047419,C4244900,1
B000047421,F7547200,1
B000047421,F4544500,2
B000047421,E4494400,3
B000047424,E4444500,1
B000047424,F6546800,2
B000047424,F6546800,3
B000047424,B4000000,4
B000047426,C4244900,1
B000047426,C4204901,2
B000047431,E4404500,1
B000047431,G7647600,2
B000047431,F5555700,3
B000047431,F7557601,4
B000047431,C4294600,5
B000047431,C4294600,6
B000047431,C4254700,7
B000047431,C4254700,8
B000047432,B4000000,1
B000047432,B4000000,2
B000047432,F8000000,3
B000047432-1-1,D4394200,1
B000047436,E4464300,1
B000047441,C4244900,1
B000047443,C4254000,1
B000047443,C4254000,2
B000047443,C4254000,3
B000047443,C4254000,4
B000047443,C4254000,5
B000047443,C4254000,6
B000047443,C4254000,7
B000047445,C4244600,1
B000047447,E4494800,1
B000047450,C4244800,1
B000047451,E4404500,1
B000047451,E4404500,2
B000047451,F4504800,3
B000047451,C4294400,4
B000047451,C4294400,5
B000047452,C4254500,1
B000047452,C4254500,2
B000047452,C4254500,3
B000047452,C4254500,4
B000047452,C4254500,5
B000047452,C4254500,6
B000047452,C4254500,7
B000047454,F5555800,1
B000047454,F6556100,2
B000047455,F5555800,1
B000047456,B4000000,1
B000047457,F6556100,1
B000047457,F5555800,2
B000047457,G4604800,3
B000047457,G4604800,4
B000047457,G4604800,5
B000047457,G4604701,6
B000047457,G4604701,7
B000047457,G8000000,8
B000047458,G6696900,1
B000047458,G6696900,2
B000047458,G6696600,3
B000047458,G6696600,4
B000047458,G6696800,5
B000047459,C4244800,1
B000047465,F7597200,1
B000047471,C4244800,1
B000047472,G5645900,1
B000047487,E4464200,1
B000047487,E4464200,2
B000047489,C4254300,1
B000047489,C4254300,2
B000047489,C4254300,3
B000047489,C4254300,4
B000047491,C4244600,1
B000047491,C4204901,2
B000047494,D4344200,1
B000047494,D4304600,2
B000047494,D4304600,3
B000047495,F7557600,1
B000047495,F6546901,2
B000047501,C4244700,1
B000047516,C4244800,1
B000047518,E4464500,1
B000047518,E4464500,2
B000047518,E4464800,3
B000047518,E4464800,4
B000047518,E4464800,5
B000047518,C4254600,6
B000047518,C4254600,7
B000047518,C4294700,8
B000047518,C4294700,9
B000047518,C4294700,10
B000047518,C4294700,11
B000047518,C4294700,12
B000047518,C4294700,13
B000047522,B4000000,1
B000047522,B4000000,2
B000047532,E4444700,1
B000047532,E4444700,2
B000047545,C4294300,1
B000047545,C4294300,2
B000047546,C4244900,1
B000047550-1,G4604401,1
B000047550-1,E4494600,2
B000047550-1,F6556800,3
B000047551-1,E4494601,1
B000047551-1,E4494600,2
B000047551-1,F5545900,3
B000047552-1,F4504401,1
B000047552-1,E4494600,2
B000047552-1,F5545900,3
B000047560,F5555700,1
B000048560-1,E4494700,1
B000048560-1,E4494700,2
B000048562,F8000000,1
B000048562,B4000000,2
B000048562,B4000000,3
B000048562,D8000000,4
B000048562,D8000000,5
B000048563,C4244700,1
B000048564,F8000000,1
B000048564,B4000000,2
B000048564,B4000000,3
B000048578,C4244900,1
B000048586,C4294800,1
B000048586,C4294800,2
B000048586,C4294500,3
B000048586,C4294500,4
B000048592,F5555700,1
B000048608,C4244800,1
B000048612,C4254800,1
B000048612,C4254800,2
B000048612,C4254800,3
B000048612,C4254800,4
B000048613,C4244600,1
B000048613,F4544400,2
B000048613,F4544400,3
B000048613,F4544300,4
B000048616,B4000000,1
B000048616,B4000000,2
B000048616,F7557500,3
B000048617,C4244900,1
B000048618,C4294300,1
B000048618,C4294300,2
B000048618,C4254800,3
B000048618,C4254800,4
B000048618,C4254500,5
B000048618,C4254500,6
B000048618,G7647500,7
B000048618,E4404300,8
B000048618,E4404300,9
B000048619,G4644600,1
B000048645,F4564800,1
B000048645,F4564800,2
B000048646,C4244900,1
B000048646,C4254800,2
B000048646,C4254800,3
B000048646,F7557900,4
B000048646,F4594601,5
B000048646,F4594601,6
B000048646,F4594601,7
B000048648,C4244800,1
B000048648,C4204901,2
B000048649,C4294800,1
B000048649,C4294800,2
B000048649,C4294600,3
B000048651,C4254000,1
B000048651,C4254000,2
B000048652,E4444400,1
B000048653,F6546200,1
B000048653,C4254700,2
B000048653,C4254700,3
B000048655,E4464400,1
B000048655,E4464800,2
B000048655,E4464800,3
B000048655,E4464700,4
B000048655,E4464700,5
B000048656,F8000000,1
B000048656,B4000000,2
B000048656,B4000000,3
B000048657,B4000000,1
B000048657,B4000000,2
B000048660,C4244800,1
B000048660,C4204901,2
B000048661,C4254900,1
B000048661,C4254900,2
B000048661,C4254900,3
B000048661,C4254900,4
B000048661,C4254900,5
B000048661,C4254900,6
B000048661,C4254900,7
B000048661,C4254900,8
B000048661,C4254900,9
B000048661,C4254900,10
B000048661,C4254800,11
B000048661,C4254800,12
B000048661,C4254800,13
B000048661,C4254800,14
B000048661,C4254800,15
B000048661,C4254800,16
B000048661,C4254800,17
B000048661,C4254800,18
B000048661,F5555700,19
B000048661,F7597300,20
B000048662,C4244700,1
B000048663,C4294800,1
B000048663,C4294800,2
B000048663,C4294800,3
B000048663,C4294800,4
B000048663,C4294800,5
B000048663,C4294800,6
B000048663,C4254100,7
B000048663,C4254100,8
B000048664,C4294600,1
B000048665,F4564700,1
B000048665,F4564700,2
B000048666,C4244800,1
B000048666,C4244900,2
B000048666,C4204900,3
B000048666,F4564900,4
B000048666,F4564900,5
B000048666,C4294500,6
B000048666,C4294500,7
B000048666,C4294500,8
B000048666,C4254800,9
B000048666,C4254800,10
B000048666,C4254800,11
B000048666,C4254800,12
B000048666,C4254800,13
B000048666,C4254800,14
B000048666,C4254800,15
B000048666,C4254800,16
B000048667,E4404800,1
B000048667,E4404800,2
B000048667,E4404800,3
B000048667,E4404800,4
B000048674,C4244600,1
B000048684,F4504400,1
B000048684,F4504400,2
B000048684,F4504400,3
B000048684,F6546901,4
B000048684,E4464000,5
B000048684,E4464000,6
B000048684,C4254800,7
B000048684,C4254800,8
B000048684,C4254400,9
B000048684,C4254400,10
B000048684,C4254900,11
B000048684,C4254900,12
B000048688,F7557500,1
B000048696,F6596200,1
B000048696,F6596200,2
B000048696,F6596200,3
B000048696,F7557500,4
B000048707,C4244300,1
B000048707,C4244300,2
B000048707,C4244300,3
B000048707,D4304001,4
B000048707,D4304001,5
B000048707,D4304001,6
B000048715,D4354500,1
B000048715,D4354500,2
B000048717,F7507303,1
B000048717,F8508400,2
B000048738,C4254500,1
B000048738,C4254500,2
B000048738,F5555800,3
B000048738-2,D4354900,1
B000048738-2,D4354900,2
B000048763-1,E4444700,1
B000048763-1,E4444700,2
B000048763-1,E4444700,3
B000048763-1,E4444700,4
B000048763-1,E4444700,5
B000048763-1,E4444700,6
B000048811,B4000000,1
B000048811,C4254800,2
B000048811,C4254800,3
B000048811,C4254800,4
B000048811,C4254800,5
B000048811,C4254800,6
B000048811,C4254800,7
B000048811,C4254800,8
B000048811,C4294603,9
B000048811,C4294300,10
B000048811,C4294300,11
B000048812,F4544800,1
B000048812,F4544800,2
B000048812,F4544700,3
B000048812,F4544600,4
B000048813,B4000000,1
B000048813,E4404900,2
B000048813,E4404900,3
B000048817,F4504600,1
B000048817,F5505700,2
B000048817,E6406500,3
B000048818,G7607500,1
B000048818,G7607500,2
B000048819,F4564700,1
B000048819,E4464300,2
B000048819,E4464100,3
B000048819,E4464100,4
B000048823,G5645900,1
B000048823,F5555900,2
B000048823,D4394100,3
B000048866,C4294201,1
B000048866,C4244200,2
B000048888,C4254800,1
B000048888,C4254800,2
B000048888,C4254800,3
B000048889,C4254500,1
B000048889,C4254500,2
B000048889,C4254500,3
B000048889,C4254500,4
B000048889,C4254500,5
B000048889,C4254500,6
B000048889,C4254500,7
B000048889,C4254500,8
B000048889,C4254500,9
B000048889,C4254500,10
B000048889,C4254500,11
B000048889,C4254500,12
B000048889,C4254500,13
B000048889,C4254500,14
B000048889,C4254500,15
B000048889,C4254500,16
B000048889,C4254500,17
B000048889,C4254500,18
B000048889,C4254500,19
B000048889,C4254500,20
B000048889,C4254500,21
B000048889,C4254500,22
B000048891,F5555700,1
B000048893,C4254500,1
B000048893,C4254500,2
B000048896,G4604900,1
B000048896,G4604900,2
B000048901,E4494400,1
B000048902,C4294800,1
B000048902,C4294800,2
B000048902,C4294800,3
B000048902,C4294800,4
B000048902,C4294800,5
B000048902,C4294800,6
B000048902,C4294500,7
B000048902,C4294500,8
B000048902,C4294500,9
B000048902,C4294500,10
B000048903,C4254000,1
B000048903,C4254000,2
B000048912,C4254600,1
B000048912,C4254600,2
B000048913,C4294300,1
B000048913,C4294300,2
B000048913,C4294300,3
B000048913,C4294300,4
B000048916,C4204000,1
B000048916,C4204000,2
B000048916,D4304001,3
B000048916,D4304001,4
B000048918,C4294700,1
B000048918,C4294700,2
B000048918,C4294700,3
B000048918,C4294700,4
B000048918,C4294700,5
B000048918,C4294700,6
B000048918,C4294700,7
B000048918,C4294700,8
B000048918,C4294700,9
B000048918,C4294700,10
B000048918,C4294700,11
B000048918,C4294700,12
B000048918,C4254500,13
B000048918,C4254500,14
B000048918,C4254500,15
B000048918,C4254500,16
B000048918,C4254500,17
B000048918,C4254500,18
B000048918,C4254500,19
B000048918,C4254500,20
B000048918,C4254600,21
B000048919,C4244200,1
B000048920,C4254400,1
B000048920,C4254400,2
B000048920,C4254400,3
B000048920,C4254800,4
B000048920,C4254800,5
B000048920,F5545700,6
B000048921,C4294201,1
B000048921,C4294201,2
B000048924,C4244800,1
B000048924,C4254100,2
B000048924,C4254100,3
B000048925,C4294201,1
B000048925,C4294201,2
B000048932,C4254700,1
B000048932,C4254700,2
B000048932,C4254700,3
B000048932,C4254700,4
B000048932,C4254700,5
B000048932,C4254700,6
B000048932,C4254700,7
B000048932,C4254500,8
B000048932,C4254500,9
B000048932,C4254500,10
B000048932,C4254500,11
B000048932,F5545700,12
B000048932,F5545700,13
B000048936-1,F8548100,1
B000048938,E4464600,1
B000048939,C4294601,1
B000048939,C4294601,2
B000048939,C4294601,3
B000048939,C4294601,4
B000048939,C4294300,5
B000048939,C4294300,6
B000048939,C4294200,7
B000048939,C4294200,8
B000048939,C4294200,9
B000048939,E4444600,10
B000048939,F5555700,11
B000048939,F7597500,12
B000048939,F7597300,13
B000048941,F4544600,1
B000048941,F4544600,2
B000048941,F4544600,3
B000048943,B4000000,1
B000048944,F6546200,1
B000048944,F4504500,2
B000048944,F4504500,3
B000048945,F6556400,1
B000048946,B4000000,1
B000048946,B4000000,2
B000048946,E4464200,3
B000048946,E4464200,4
B000048946,F5555700,5
B000048951-1,C4294201,1
B000048960,F4594700,1
B000048973,C4244900,1
B000048973,D8308401,2
B000048976,C4244800,1
B000048977,C4244900,1
B000048986,C4244600,1
B000048988,E4404800,1
B000048988,E4404800,2
B000049000,C4294800,1
B000049000,C4294800,2
B000049000,C4294800,3
B000049000,C4294800,4
B000049000,C4294800,5
B000049000,C4294800,6
B000049000,C4294800,7
B000049000,C4294800,8
B000049000,C4294800,9
B000049000,C4294800,10
B000049000,C4294800,11
B000049000,C4294800,12
B000049000,C4294800,13
B000049000,C4294800,14
B000049000,C4294800,15
B000049000,C4294800,16
B000049000,C4294800,17
B000049000,C4294800,18
B000049000,C4294800,19
B000049000,C4294800,20
B000049000,C4294800,21
B000049000,C4294800,22
B000049000,C4294800,23
B000049000,C4294800,24
B000049000,C4294800,25
B000049000,C4294800,26
B000049000,C4294800,27
B000049000,C4294800,28
B000049000,C4294800,29
B000049000,C4294800,30
B000049000,C4294800,31
B000049000,C4294800,32
B000049000,C4294800,33
B000049000,C4294800,34
B000049000,C4294800,35
B000049000,C4294800,36
B000049000,C4294800,37
B000049000,C4294800,38
B000049000,C4294800,39
B000049000,C4294800,40
B000049000,C4294800,41
B000049000,C4294800,42
B000049000,C4294800,43
B000049000,C4294800,44
B000049000,C4294800,45
B000049000,C4294800,46
B000049000,C4294800,47
B000049000,C4294800,48
B000049000,C4294800,49
B000049000,C4294800,50
B000049000,C4294800,51
B000049000,C4294800,52
B000049000,C4294800,53
B000049000,C4294800,54
B000049000,C4294800,55
B000049000,C4294800,56
B000049000,C4294800,57
B000049000,C4294800,58
B000049000,C4294800,59
B000049000,C4294800,60
B000049005,D4394900,1
B000049008,G6606900,1
B000049008,F4504600,2
B000049008,F4504600,3
B000049008,F4504600,4
B000049008,F4504600,5
B000049008,E4444700,6
B000049008,E4444700,7
B000049009,C4254801,1
B000049009,C4254801,2
B000049009,C4254801,3
B000049009,C4254801,4
B000049009,G7647500,5
B000049009,G7647500,6
B000049020,E4464400,1
B000049020,E4464300,2
B000049024,C4254900,1
B000049024,C4254900,2
B000049024,E4464600,3
B000049024,F6546500,4
B000049048,C4294000,1
B000049048,C4294000,2
B000049048,C4294000,3
B000049048,C4294000,4
B000049053,C4254800,1
B000049054,C4244900,1
B000049055,G4644800,1
B000049058,D4304600,1
B000049058,D4304600,2
B000049058,B3140000,3
B000049062,F4504000,1
B000049064,D4304800,1
B000049064,D4304800,2
B000049066,C4254000,1
B000049066,C4254000,2
B000049066,C4254000,3
B000049066,C4254000,4
B000049066,C4254000,5
B000049066,F5555700,6
B000049069,F4504600,1
B000049069,E8468500,2
B000049069,E8468500,3
B000049072,D4304001,1
B000049074,F5545900,1
B000049075,G8000000,1
B000049075,F4544500,2
B000049075,F6546602,3
B000049075,E4404900,4
B000049075,E4404900,5
B000049076,C4244900,1
B000049076,C4244900,2
B000049080,F4504800,1
B000049081,C4294300,1
B000049081,C4294300,2
B000049084,E4464900,1
B000049084,C4294800,2
B000049084,C4294800,3
B000049092,D4304800,1
B000049092,D4304800,2
B000049103,E4464900,1
B000049105,F7547900,1
B000049105,D4304300,2
B000049106,E4464700,1
B000049107,C4254900,1
B000049107,C4254900,2
B000049107,C4254900,3
B000049107,C4254900,4
B000049107,C4254900,5
B000049107,C4254900,6
B000049107,C4254900,7
B000049107,C4254800,8
B000049107,C4254800,9
B000049107,C4254800,10
B000049107,C4254800,11
B000049107,C4254800,12
B000049107,C4254800,13
B000049107,C4254800,14
B000049107,C4254800,15
B000049108,G7647700,1
B000049108,G4604800,2
B000049108,G4604800,3
B000049108,B4000000,4
B000049108,D8308401,5
B000049108,D8308600,6
B000049109,C4254500,1
B000049109,C4254500,2
B000049110,C4254500,1
B000049110,C4254500,2
B000049113,C4254000,1
B000049113,C4254000,2
B000049113,C4254000,3
B000049113,C4254000,4
B000049113,C4254000,5
B000049113,C4254000,6
B000049113,C4254200,7
B000049113,C4254200,8
B000049113,F6556100,9
B000049114,C4244600,1
B000049114,C4204901,2
B000049114,D4304001,3
B000049114,G6606800,4
B000049116,C4244600,1
B000049116,C4244300,2
B000049117,C4254800,1
B000049117,C4254800,2
B000049117,C4254800,3
B000049117,C4254800,4
B000049117,C4254800,5
B000049117,C4254800,6
B000049117,C4254800,7
B000049117,C4254800,8
B000049117,C4254800,9
B000049117,C4254800,10
B000049117,C4254800,11
B000049117,C4254800,12
B000049117,C4254800,13
B000049117,C4254800,14
B000049117,C4254800,15
B000049117,C4254800,16
B000049117,C4254800,17
B000049117,C4254800,18
B000049117,C4254800,19
B000049117,C4254800,20
B000049117,C4294100,21
B000049117,C4294100,22
B000049117,C4294100,23
B000049117,C4294100,24
B000049117,C4294100,25
B000049117,C4294100,26
B000049118,G6646300,1
B000049118,G6646300,2
B000049119,F4544000,1
B000049119,C4294800,2
B000049119,C4294800,3
B000049119,C4294800,4
B000049119,C4294800,5
B000049119,C4294600,6
B000049122,B4000000,1
B000049124,C4244700,1
B000049124,E4464300,2
B000049124,F6546500,3
B000049126,C4244900,1
B000049136-1,C4204901,1
B000049136-1,C4204901,2
B000049136-1,D4304001,3
B000049137,B3140000,1
B000049146,C4204901,1
B000049148,D8308401,1
B000049148,B3140000,2
B000049154,C4294100,1
B000049154,C4294100,2
B000049154,C4294100,3
B000049154,C4294100,4
B000049154,C4254500,5
B000049154,C4254500,6
B000049154,C4254500,7
B000049154,C4254500,8
B000049154,F5555700,9
B000049154,G7607500,10
B000049154,G7607500,11
B000049154,G6656300,12
B000049154,G6656300,13
B000049156,C4204400,1
B000049156,F4544500,2
B000049156,G8000000,3
B000049156,C4294200,4
B000049156,C4294200,5
B000049156,C4294200,6
B000049156,C4294200,7
B000049158,C4294800,1
B000049158,C4294800,2
B000049165,C4204900,1
B000049166,E7497500,1
B000049166,D4354500,2
B000049166,E4444700,3
B000049166,E4444700,4
B000049166,D8308400,5
B000049170,F4544400,1
B000049176,C4244900,1
B000049176,C4204901,2
B000049179,C4254300,1
B000049179,C4254300,2
B000049179,F7557800,3
B000049179,G4644700,4
B000049179,G4644700,5
B000049179,G4644700,6
B000049183,C4244800,1
B000049183,C4244800,2
B000049183,C4244800,3
B000049195,C4254800,1
B000049195,C4254800,2
B000049195,C4254800,3
B000049195,C4254800,4
B000049195,C4254800,5
B000049195,C4254800,6
B000049195,C4254800,7
B000049195,C4254800,8
B000049195,C4254800,9
B000049195,C4254800,10
B000049195,C4254800,11
B000049195,C4254800,12
B000049195,C4254800,13
B000049195,C4254800,14
B000049195,C4254800,15
B000049195,C4254800,16
B000049195,C4254800,17
B000049195,C4254800,18
B000049195,C4254800,19
B000049195,C4254800,20
B000049195,C4254800,21
B000049195,C4294100,22
B000049195,C4294100,23
B000049195,C4294100,24
B000049195,C4254400,25
B000049195,C4254400,26
B000049195,F5555700,27
B000049195,F6556100,28
B000049198,G4644700,1
B000049198,G4644700,2
B000049198,G4644700,3
B000049198,F7597600,4
B000049198,C4254200,5
B000049198,C4254200,6
B000049217,F5555600,1
B000049217,F5555600,2
B000049217,F5555600,3
B000049217,D4344800,4
B000049217,D4344800,5
B000049217,D4344800,6
B000049217,E4444600,7
B000049217,D4394800,8
B000049217,D4394100,9
B000049217,D4394100,10
B000049217,F6506600,11
B000049217,F7507103,12
B000049224,B3140000,1
B000049224,B4000000,2
B000049257-1,C4254700,1
B000049257-1,C4254700,2
B000049261,C4294800,1
B000049261,C4294800,2
B000049261,C4294800,3
B000049261,C4294800,4
B000049261,C4294800,5
B000049261,C4294800,6
B000049261,C4294800,7
B000049261,C4294800,8
B000049261,C4294800,9
B000049261,C4294800,10
B000049261,E4494000,11
B000049261,E4464700,12
B000049261,F5555700,13
B000049271,C4294800,1
B000049271,C4294800,2
B000049271,C4294800,3
B000049271,C4294800,4
B000049271,C4294500,5
B000049271,C4294500,6
B000049271,C4294500,7
B000049271,F5555700,8
B000049271,F5555900,9
B000049275,F4544101,1
B000049276,C4294400,1
B000049277,C4294700,1
B000049277,C4294700,2
B000049279,C4244800,1
B000049280,C4294500,1
B000049280,C4294500,2
B000049281,C4244900,1
B000049284-3,E4444700,1
B000049284-3,E4444700,2
B000049284-3,E4444700,3
B000049284-3,E4444700,4
B000049284-3,E4444700,5
B000049284-3,E4444700,6
B000049284-3,E4444700,7
B000049284-3,E4444700,8
B000049288,C4294300,1
B000049288,C4294300,2
B000049288,C4294300,3
B000049288,C4294300,4
B000049291,G5605601,1
B000049291,G5605601,2
B000049292,F4504800,1
B000049292,B3140000,2
B000049293,C4204901,1
B000049294,G7647600,1
B000049294,G7647600,2
B000049294-1,G8000000,1
B000049294-1,G8000000,2
B000049294-1,G8000000,3
B000049295,E4494900,1
B000049295,G6606600,2
B000049295,E4494400,3
B000049296,G4644500,1
B000049296,G4644500,2
B000049296,G4644500,3
B000049296,G4644400,4
B000049296,G4644400,5
B000049297,C4244600,1
B000049298-1,G8000000,1
B000049299,G5605601,1
B000049299,G5605601,2
B000049301,G7647700,1
B000049301,E8408100,2
B000049301,E8408100,3
B000049301,C4294300,4
B000049301,C4294300,5
B000049302,B2130000,1
B000049302,B2130000,2
B000049302,B4000000,3
B000049302,B4000000,4
B000049302,B3180000,5
B000049302,B3180000,6
B000049302,B3180000,7
B000049311,E4464300,1
B000049321,D4344700,1
B000049321,E4404300,2
B000049321,E4404300,3
B000049322,E4444700,1
B000049322,E4444700,2
B000049322,E4444700,3
B000049322,E4444700,4
B000049328,G4644500,1
B000049328,D4304900,2
B000049328,D4304900,3
B000049330,B3140000,1
B000049335,C4254200,1
B000049335,C4254200,2
B000049335,C4254200,3
B000049335,C4254200,4
B000049336,E4444800,1
B000049336,E4444800,2
B000049336,F6546100,3
B000049336,C4294800,4
B000049336,C4294800,5
B000049336,C4294800,6
B000049336,C4294800,7
B000049338,D4394200,1
B000049339,E4464000,1
B000049339,E4464000,2
B000049340,F7597200,1
B000049340,F7597200,2
B000049340,C4244800,3
B000049340,F4504800,4
B000049340,E4444001,5
B000049341,B3140000,1
B000049352,D4394200,1
B000049352,D8308401,2
B000049355,C4244900,1
B000049355,B4000000,2
B000049356,C4244900,1
B000049356,C4204901,2
B000049359,C4244900,1
B000049360,C4244800,1
B000050363,C4244800,1
B000050363,C4204901,2
B000050365,F4504400,1
B000050365,F4504400,2
B000050366,C4294300,1
B000050366,C4294300,2
B000050366,C4294300,3
B000050366,C4294300,4
B000050366,C4294300,5
B000050366,C4294300,6
B000050368,C4244900,1
B000050369,C4254500,1
B000050369,C4254500,2
B000050369,C4254500,3
B000050369,C4254500,4
B000050369,C4254500,5
B000050369,C4254500,6
B000050369,C4254500,7
B000050369,C4254500,8
B000050369,C4254500,9
B000050369,C4254500,10
B000050369,C4254500,11
B000050369,C4254500,12
B000050369,C4254500,13
B000050369,C4254500,14
B000050369,C4254500,15
B000050369,C4254500,16
B000050369,C4294700,17
B000050369,C4294700,18
B000050369,C4294700,19
B000050369,C4294700,20
B000050369,C4294700,21
B000050369,C4294700,22
B000050369,C4294700,23
B000050369,C4294700,24
B000050370,G4644200,1
B000050370,C4244700,2
B000050370,C4294600,3
B000050372,G4604701,1
B000050372,G4604701,2
B000050372,G4604701,3
B000050372,F6556100,4
B000050372-1,G8000000,1
B000050376,F6506100,1
B000050376,F6506100,2
B000050376,E4444700,3
B000050376,E4444700,4
B000050376,G6696900,5
B000050376,G6696900,6
B000050381,D4354700,1
B000050381,D4354700,2
B000050382,C4254500,1
B000050382,C4254500,2
B000050382,C4254500,3
B000050382,C4254500,4
B000050382,F5555800,5
B000050385,C4244600,1
B000050385,D8348401,2
B000050386,C2230000,1
B000050386,C2230000,2
B000050386,C2230000,3
B000050391,E4404900,1
B000050391,E4404900,2
B000050410,G8000000,1
B000050410,G8000000,2
B000050410,G8000000,3
B000050411,C4294300,1
B000050411,C4294300,2
B000050411,C4294300,3
B000050411,C4294300,4
B000050412-1,C4254500,1
B000050413,C4254800,1
B000050413,C4254800,2
B000050413,C4254800,3
B000050413,C4254800,4
B000050413,C4254800,5
B000050413,C4254800,6
B000050414,G8000000,1
B000050414,G8000000,2
B000050415,F6506800,1
B000050416,C4294500,1
B000050416,C4294500,2
B000050416,C4294500,3
B000050416,C4294500,4
B000050417,E4464200,1
B000050422-1,F7547600,1
B000050422-1,F7547600,2
B000050422-1,F7547600,3
B000050422-1,F7547600,4
B000050422-1,F7547600,5
B000050430,C4244900,1
B000050433,C4254400,1
B000050433,C4254400,2
B000050433,C4254400,3
B000050433,D4394200,4
B000050433,E4404900,5
B000050433,E4404900,6
B000050435,C4294700,1
B000050435,C4294700,2
B000050435,C4294700,3
B000050435,C4294700,4
B000050436,B4000000,1
B000050437,F4544200,1
B000050437,C4294600,2
B000050437,C4294600,3
B000050440,F4564400,1
B000050443,F7507900,1
B000050444,F8508000,1
B000050445,F4504700,1
B000050446,B4000000,1
B000050446,B4000000,2
B000050446,B4000000,3
B000050446,B3140000,4
B000050446,B3140000,5
B000050446,E4464800,6
B000050447,C4244800,1
B000050454,C4204702,1
B000050455,F4504900,1
B000050455,F4504600,2
B000050455,C4294800,3
B000050455,C4294800,4
B000050455,C4294800,5
B000050455,C4294800,6
B000050455,C4294800,7
B000050455,C4294800,8
B000050455,C4294300,9
B000050455,C4294300,10
B000050464-1,G8000000,1
B000050464-1,G8000000,2
B000050465,B3140000,1
B000050465,C4294500,2
B000050465,C4294500,3
B000050465,C4294500,4
B000050465,C4294800,5
B000050465,C4294800,6
B000050473-1,F8548000,1
B000050476,C4254400,1
B000050481,D8308401,1
B000050493,F8000000,1
B000050502,C4294600,1
B000050502,C4294600,2
B000050503,C4244800,1
