CUST_ORDER_ID,LOCATION_ID,PART_ID,TYPE,QTY,TRANSACTION_DATE,CREATE_DATE,USER_ID,PICK_HOUR,DAY_OF_WEEK,ZONE,AISLE_BIN,ORDER_SIZE,TOTAL_ORDER_QTY,PREV_LOCATION,NEXT_LOCATION,SECONDS_SINCE_LAST_PICK,LOCATION_RANK
036311,F6546200,1050065055,O,2.00000000,2009-12-01 00:00:00.000,2009-12-01 11:01:03.917,JUDER,11,3,F,6546200,4205,16646.00000000,F6546600,F6546300,140,11
036311,F6546300,1050065051,O,4.00000000,2009-12-01 00:00:00.000,2009-12-01 11:02:32.670,JUDER,11,3,F,6546300,4205,16646.00000000,F6546200,F8508100,89,12
036311,F8508100,1048001001,O,2.00000000,2009-12-01 00:00:00.000,2009-12-01 11:05:28.163,JUDER,11,3,F,8508100,4205,16646.00000000,F6546300,G7647202,176,13
036311,G7647202,1060063053,O,2.00000000,2009-12-01 00:00:00.000,2009-12-01 11:13:04.773,JUDER,11,3,G,7647202,4205,16646.00000000,F8508100,F5505700,456,14
036311,F5505700,1055695055,O,1.00000000,2009-12-01 00:00:00.000,2009-12-01 11:15:41.637,JUDER,11,3,F,5505700,4205,16646.00000000,G7647202,F5505600,157,15
036311,F5505600,1030006001,O,16.00000000,2009-12-01 00:00:00.000,2009-12-01 11:16:53.383,JUDER,11,3,F,5505600,4205,16646.00000000,F5505700,E6406100,72,16
036311,E6406100,1035196101,O,7.00000000,2009-12-01 00:00:00.000,2009-12-01 11:19:36.953,JUDER,11,3,E,6406100,4205,16646.00000000,F5505600,D5345600,163,17
036320,D5345600,1030076001,O,6.00000000,2009-12-01 00:00:00.000,2009-12-01 11:36:32.190,JUDER,11,3,D,5345600,4205,16646.00000000,E6406100,D5355600,1016,1
036320,D5355600,1030096001,O,2.00000000,2009-12-01 00:00:00.000,2009-12-01 11:39:44.110,JUDER,11,3,D,5355600,4205,16646.00000000,D5345600,E5465900,192,2
036320,E5465900,1083312001,O,2.00000000,2009-12-01 00:00:00.000,2009-12-01 11:42:10.947,JUDER,11,3,E,5465900,4205,16646.00000000,D5355600,E4000000,146,3
036320,E4000000,1081104001,O,3.00000000,2009-12-01 00:00:00.000,2009-12-01 11:43:31.647,JUDER,11,3,E,4000000,4205,16646.00000000,E5465900,F5545600,81,4
036320,F5545600,1030016001,O,4.00000000,2009-12-01 00:00:00.000,2009-12-01 11:45:22.870,JUDER,11,3,F,5545600,4205,16646.00000000,E4000000,E6406500,111,5
036320,E6406500,1035296101,O,2.00000000,2009-12-01 00:00:00.000,2009-12-01 11:47:23.257,JUDER,11,3,E,6406500,4205,16646.00000000,F5545600,F6546600,121,6
036320,F6546600,1050105055,O,1.00000000,2009-12-01 00:00:00.000,2009-12-01 11:50:48.850,JUDER,11,3,F,6546600,4205,16646.00000000,E6406500,F6546600,205,7
036320,F6546600,1050105055,O,1.00000000,2009-12-01 00:00:00.000,2009-12-01 11:56:53.607,JUDER,11,3,F,6546600,4205,16646.00000000,F6546600,E6406100,365,8
036320,E6406100,1035196101,O,4.00000000,2009-12-01 00:00:00.000,2009-12-01 11:59:14.647,JUDER,11,3,E,6406100,4205,16646.00000000,F6546600,E7407400,141,9
036320,E7407400,1038396001,O,4.00000000,2009-12-01 00:00:00.000,2009-12-01 12:00:49.380,JUDER,12,3,E,7407400,4205,16646.00000000,E6406100,E7407200,95,10
036320,E7407200,1038196001,O,4.00000000,2009-12-01 00:00:00.000,2009-12-01 12:01:53.153,JUDER,12,3,E,7407200,4205,16646.00000000,E7407400,E6406900,64,11
036300,E6406900,1035396101,O,1.00000000,2009-12-01 00:00:00.000,2009-12-01 12:08:32.683,JUDER,12,3,E,6406900,4205,16646.00000000,E7407200,E5465900,399,1
036300,E5465900,1083312001,O,4.00000000,2009-12-01 00:00:00.000,2009-12-01 12:09:54.920,JUDER,12,3,E,5465900,4205,16646.00000000,E6406900,E6406500,82,2
036300,E6406500,1035296101,O,4.00000000,2009-12-01 00:00:00.000,2009-12-01 12:12:40.610,JUDER,12,3,E,6406500,4205,16646.00000000,E5465900,E4000000,166,3
036300,E4000000,1081104001,O,3.00000000,2009-12-01 00:00:00.000,2009-12-01 12:15:08.440,JUDER,12,3,E,4000000,4205,16646.00000000,E6406500,E6406100,148,4
036300,E6406100,1035196101,O,5.00000000,2009-12-01 00:00:00.000,2009-12-01 12:17:18.740,JUDER,12,3,E,6406100,4205,16646.00000000,E4000000,D7357100,130,5
036300,D7357100,1010113101,O,4.00000000,2009-12-01 00:00:00.000,2009-12-01 12:21:11.903,JUDER,12,3,D,7357100,4205,16646.00000000,E6406100,F5505600,233,6
036300,F5505600,1030006001,O,8.00000000,2009-12-01 00:00:00.000,2009-12-01 12:23:00.227,JUDER,12,3,F,5505600,4205,16646.00000000,D7357100,D6346300,109,7
036300,D6346300,1098962009,O,6.00000000,2009-12-01 00:00:00.000,2009-12-01 12:24:23.007,JUDER,12,3,D,6346300,4205,16646.00000000,F5505600,B4000000,83,8
036300,B4000000,1094121099,O,1.00000000,2009-12-01 00:00:00.000,2009-12-01 12:27:38.553,JUDER,12,3,B,4000000,4205,16646.00000000,D6346300,E7467401,195,9
036300,E7467401,1913000002,O,1.00000000,2009-12-01 00:00:00.000,2009-12-01 12:28:30.663,JUDER,12,3,E,7467401,4205,16646.00000000,B4000000,F5545600,52,10
036300,F5545600,1030016001,O,8.00000000,2009-12-01 00:00:00.000,2009-12-01 12:32:10.600,JUDER,12,3,F,5545600,4205,16646.00000000,E7467401,F6546600,220,11
036296,F6546600,1050105055,O,2.00000000,2009-12-01 00:00:00.000,2009-12-01 12:51:16.487,JUDER,12,3,F,6546600,4205,16646.00000000,F5545600,F6556700,1146,1
036296,F6556700,1411071021,O,1.00000000,2009-12-01 00:00:00.000,2009-12-01 12:53:07.443,JUDER,12,3,F,6556700,4205,16646.00000000,F6546600,E5465600,111,2
036397,E5465600,1019113101,O,2.00000000,2009-12-01 00:00:00.000,2009-12-01 14:25:42.410,JUDER,14,3,E,5465600,4205,16646.00000000,F6556700,E5405600,5555,1
036397,E5405600,1019073101,O,5.00000000,2009-12-01 00:00:00.000,2009-12-01 14:27:03.543,JUDER,14,3,E,5405600,4205,16646.00000000,E5465600,F5505600,81,2
036397,F5505600,1030006001,O,20.00000000,2009-12-01 00:00:00.000,2009-12-01 14:28:50.450,JUDER,14,3,F,5505600,4205,16646.00000000,E5405600,E5495600,107,3
036397,E5495600,1030026001,O,2.00000000,2009-12-01 00:00:00.000,2009-12-01 14:31:57.757,JUDER,14,3,E,5495600,4205,16646.00000000,F5505600,E5465900,187,4
036397,E5465900,1083312001,O,3.00000000,2009-12-01 00:00:00.000,2009-12-01 14:34:09.953,JUDER,14,3,E,5465900,4205,16646.00000000,E5495600,D7307300,132,5
036397,D7307300,1090153009,O,8.00000000,2009-12-01 00:00:00.000,2009-12-01 14:35:53.240,JUDER,14,3,D,7307300,4205,16646.00000000,E5465900,D6346800,104,6
036397,D6346800,1098062059,O,1.00000000,2009-12-01 00:00:00.000,2009-12-01 14:36:58.260,JUDER,14,3,D,6346800,4205,16646.00000000,D7307300,D5355700,65,7
036397,D5355700,1912041001,O,12.00000000,2009-12-01 00:00:00.000,2009-12-01 14:37:44.857,JUDER,14,3,D,5355700,4205,16646.00000000,D6346800,E4000000,46,8
036395,E4000000,1019073101,O,1.00000000,2009-12-01 00:00:00.000,2009-12-01 14:42:24.647,JUDER,14,3,E,4000000,4205,16646.00000000,D5355700,E4000000,280,1
036395,E4000000,1081104001,O,2.00000000,2009-12-01 00:00:00.000,2009-12-01 14:43:20.263,JUDER,14,3,E,4000000,4205,16646.00000000,E4000000,E4000000,56,2
036395,E4000000,1081084001,O,2.00000000,2009-12-01 00:00:00.000,2009-12-01 14:44:26.060,JUDER,14,3,E,4000000,4205,16646.00000000,E4000000,E6466400,66,3
036395,E6466400,1083322001,O,1.00000000,2009-12-01 00:00:00.000,2009-12-01 14:45:31.080,JUDER,14,3,E,6466400,4205,16646.00000000,E4000000,E5465900,65,4
036395,E5465900,1083312001,O,1.00000000,2009-12-01 00:00:00.000,2009-12-01 14:46:38.677,JUDER,14,3,E,5465900,4205,16646.00000000,E6466400,F5505600,67,5
036395,F5505600,1030006001,O,4.00000000,2009-12-01 00:00:00.000,2009-12-01 14:48:19.453,JUDER,14,3,F,5505600,4205,16646.00000000,E5465900,E6406100,101,6
036395,E6406100,1035196101,O,1.00000000,2009-12-01 00:00:00.000,2009-12-01 14:50:44.307,JUDER,14,3,E,6406100,4205,16646.00000000,F5505600,E6446200,145,7
036395,E6446200,1612301001,O,2.00000000,2009-12-01 00:00:00.000,2009-12-01 14:52:37.327,JUDER,14,3,E,6446200,4205,16646.00000000,E6406100,F8508600,113,8
036395,F8508600,1042001101,O,1.00000000,2009-12-01 00:00:00.000,2009-12-01 14:54:48.470,JUDER,14,3,F,8508600,4205,16646.00000000,E6446200,D5355700,131,9
036395,D5355700,1912041001,O,6.00000000,2009-12-01 00:00:00.000,2009-12-01 14:56:43.823,JUDER,14,3,D,5355700,4205,16646.00000000,F8508600,F6546600,115,10
036395,F6546600,1050105055,O,2.00000000,2009-12-01 00:00:00.000,2009-12-01 14:59:57.417,JUDER,14,3,F,6546600,4205,16646.00000000,D5355700,F6546200,194,11
036395,F6546200,1050065055,O,2.00000000,2009-12-01 00:00:00.000,2009-12-01 15:02:01.827,JUDER,15,3,F,6546200,4205,16646.00000000,F6546600,F5505700,124,12
036395,F5505700,1055695055,O,1.00000000,2009-12-01 00:00:00.000,2009-12-01 15:03:17.257,JUDER,15,3,F,5505700,4205,16646.00000000,F6546200,F7557300,76,13
036395,F7557300,1411021001,O,1.00000000,2009-12-01 00:00:00.000,2009-12-01 15:04:42.550,JUDER,15,3,F,7557300,4205,16646.00000000,F5505700,F6556302,85,14
036395,F6556302,1412051001,O,1.00000000,2009-12-01 00:00:00.000,2009-12-01 15:13:45.780,JUDER,15,3,F,6556302,4205,16646.00000000,F7557300,F7557800,543,15
033840-1,F7557800,1417052021,O,1.00000000,2009-12-01 00:00:00.000,2009-12-01 15:16:24.627,JUDER,15,3,F,7557800,4205,16646.00000000,F6556302,D5355600,159,1
036373,D5355600,1030096001,O,4.00000000,2009-12-01 00:00:00.000,2009-12-01 15:22:54.007,JUDER,15,3,D,5355600,4205,16646.00000000,F7557800,C4000000,390,1
036373,C4000000,1030076001,O,4.00000000,2009-12-01 00:00:00.000,2009-12-01 15:24:50.220,JUDER,15,3,C,4000000,4205,16646.00000000,D5355600,E7407200,116,2
036373,E7407200,1038196001,O,4.00000000,2009-12-01 00:00:00.000,2009-12-01 15:26:30.277,JUDER,15,3,E,7407200,4205,16646.00000000,C4000000,E7407400,100,3
036373,E7407400,1038396001,O,4.00000000,2009-12-01 00:00:00.000,2009-12-01 15:31:54.393,JUDER,15,3,E,7407400,4205,16646.00000000,E7407200,E6406500,324,4
036373,E6406500,1035296101,O,2.00000000,2009-12-01 00:00:00.000,2009-12-01 15:32:39.727,JUDER,15,3,E,6406500,4205,16646.00000000,E7407400,E5465900,45,5
036373,E5465900,1083312001,O,2.00000000,2009-12-01 00:00:00.000,2009-12-01 15:41:21.177,JUDER,15,3,E,5465900,4205,16646.00000000,E6406500,G6656700,522,6
036373,G6656700,1087001057,O,1.00000000,2009-12-01 00:00:00.000,2009-12-01 15:42:25.243,JUDER,15,3,G,6656700,4205,16646.00000000,E5465900,G6656500,64,7
036373,G6656500,1039021057,O,1.00000000,2009-12-01 00:00:00.000,2009-12-01 15:43:08.993,JUDER,15,3,G,6656500,4205,16646.00000000,G6656700,D5395600,43,8
036373,D5395600,1030116001,O,4.00000000,2009-12-01 00:00:00.000,2009-12-01 15:47:35.920,JUDER,15,3,D,5395600,4205,16646.00000000,G6656500,E6466800,267,9
036373,E6466800,1083342001,O,2.00000000,2009-12-01 00:00:00.000,2009-12-01 15:50:04.827,JUDER,15,3,E,6466800,4205,16646.00000000,D5395600,F8508700,149,10
036373,F8508700,1040021101,O,3.00000000,2009-12-01 00:00:00.000,2009-12-01 15:55:16.573,JUDER,15,3,F,8508700,4205,16646.00000000,E6466800,E6466400,312,11
036373,E6466400,1083322001,O,2.00000000,2009-12-01 00:00:00.000,2009-12-01 15:59:11.710,JUDER,15,3,E,6466400,4205,16646.00000000,F8508700,E6466400,235,12
036373,E6466400,1083322001,O,4.00000000,2009-12-01 00:00:00.000,2009-12-01 16:06:51.723,JUDER,16,3,E,6466400,4205,16646.00000000,E6466400,G6656300,460,13
036373,G6656300,1039031057,O,2.00000000,2009-12-01 00:00:00.000,2009-12-01 16:07:54.313,JUDER,16,3,G,6656300,4205,16646.00000000,E6466400,D8308900,63,14
036373,D8308900,1095152009,O,2.00000000,2009-12-01 00:00:00.000,2009-12-01 16:09:37.087,JUDER,16,3,D,8308900,4205,16646.00000000,G6656300,D8348700,103,15
036373,D8348700,1095162009,O,1.00000000,2009-12-01 00:00:00.000,2009-12-01 16:10:45.547,JUDER,16,3,D,8348700,4205,16646.00000000,D8308900,E5465600,68,16
036261,E5465600,1019113101,O,2.00000000,2009-12-02 00:00:00.000,2009-12-02 09:44:24.523,JUDER,9,4,E,5465600,4205,16646.00000000,D8348700,E4000000,63219,1
036261,E4000000,1019073101,O,6.00000000,2009-12-02 00:00:00.000,2009-12-02 09:45:20.220,JUDER,9,4,E,4000000,4205,16646.00000000,E5465600,E5495600,56,2
036261,E5495600,1030026001,O,2.00000000,2009-12-02 00:00:00.000,2009-12-02 09:48:45.430,JUDER,9,4,E,5495600,4205,16646.00000000,E4000000,E6406100,205,3
036261,E6406100,1035196101,O,1.00000000,2009-12-02 00:00:00.000,2009-12-02 09:59:24.470,JUDER,9,4,E,6406100,4205,16646.00000000,E5495600,E6406500,639,4
036261,E6406500,1035296101,O,1.00000000,2009-12-02 00:00:00.000,2009-12-02 10:00:16.377,JUDER,10,4,E,6406500,4205,16646.00000000,E6406100,E7407200,52,5
036261,E7407200,1038196001,O,6.00000000,2009-12-02 00:00:00.000,2009-12-02 10:03:33.787,JUDER,10,4,E,7407200,4205,16646.00000000,E6406500,E7407400,197,6
036261,E7407400,1038396001,O,2.00000000,2009-12-02 00:00:00.000,2009-12-02 10:05:07.200,JUDER,10,4,E,7407400,4205,16646.00000000,E7407200,D7357500,94,7
036261,D7357500,1010333101,O,4.00000000,2009-12-02 00:00:00.000,2009-12-02 10:06:38.910,JUDER,10,4,D,7357500,4205,16646.00000000,E7407400,D5345600,91,8
036261,D5345600,1030076001,O,4.00000000,2009-12-02 00:00:00.000,2009-12-02 10:10:07.680,JUDER,10,4,D,5345600,4205,16646.00000000,D7357500,E4000000,209,9
036261,E4000000,1081084001,O,2.00000000,2009-12-02 00:00:00.000,2009-12-02 10:11:28.767,JUDER,10,4,E,4000000,4205,16646.00000000,D5345600,E4000000,81,10
036261,E4000000,1081104001,O,2.00000000,2009-12-02 00:00:00.000,2009-12-02 10:16:11.867,JUDER,10,4,E,4000000,4205,16646.00000000,E4000000,G7657100,283,11
036261,G7657100,1613292001,O,4.00000000,2009-12-02 00:00:00.000,2009-12-02 10:18:04.780,JUDER,10,4,G,7657100,4205,16646.00000000,E4000000,E5445800,113,12
036261,E5445800,1611261001,O,2.00000000,2009-12-02 00:00:00.000,2009-12-02 10:20:13.180,JUDER,10,4,E,5445800,4205,16646.00000000,G7657100,E5445700,129,13
036261,E5445700,1611301001,O,2.00000000,2009-12-02 00:00:00.000,2009-12-02 10:21:11.780,JUDER,10,4,E,5445700,4205,16646.00000000,E5445800,E8408500,58,14
036261,E8408500,1099000008,O,24.00000000,2009-12-02 00:00:00.000,2009-12-02 10:22:05.663,JUDER,10,4,E,8408500,4205,16646.00000000,E5445700,D6346900,54,15
036261,D6346900,1098062009,O,4.00000000,2009-12-02 00:00:00.000,2009-12-02 10:23:36.510,JUDER,10,4,D,6346900,4205,16646.00000000,E8408500,D6346400,91,16
036261,D6346400,1097162009,O,2.00000000,2009-12-02 00:00:00.000,2009-12-02 10:24:47.360,JUDER,10,4,D,6346400,4205,16646.00000000,D6346900,D7347100,71,17
036261,D7347100,1097062009,O,20.00000000,2009-12-02 00:00:00.000,2009-12-02 10:26:57.590,JUDER,10,4,D,7347100,4205,16646.00000000,D6346400,D6346700,130,18
036261,D6346700,1097062059,O,10.00000000,2009-12-02 00:00:00.000,2009-12-02 10:27:58.670,JUDER,10,4,D,6346700,4205,16646.00000000,D7347100,E5465600,61,19
036500,E5465600,1019113101,O,1.00000000,2009-12-02 00:00:00.000,2009-12-02 10:43:49.447,JUDER,10,4,E,5465600,4205,16646.00000000,D6346700,C4000000,951,1
036500,C4000000,1030076001,O,2.00000000,2009-12-02 00:00:00.000,2009-12-02 10:45:06.590,JUDER,10,4,C,4000000,4205,16646.00000000,E5465600,E4000000,77,2
036500,E4000000,1081104001,O,3.00000000,2009-12-02 00:00:00.000,2009-12-02 10:47:50.390,JUDER,10,4,E,4000000,4205,16646.00000000,C4000000,E6406100,164,3
036500,E6406100,1035196101,O,2.00000000,2009-12-02 00:00:00.000,2009-12-02 10:49:47.933,JUDER,10,4,E,6406100,4205,16646.00000000,E4000000,D5355700,117,4
036500,D5355700,1912041001,O,6.00000000,2009-12-02 00:00:00.000,2009-12-02 10:50:43.670,JUDER,10,4,D,5355700,4205,16646.00000000,E6406100,D5345700,56,5
036500,D5345700,1912061001,O,6.00000000,2009-12-02 00:00:00.000,2009-12-02 10:51:12.013,JUDER,10,4,D,5345700,4205,16646.00000000,D5355700,D7357800,29,6
036500,D7357800,1310173001,O,4.00000000,2009-12-02 00:00:00.000,2009-12-02 10:52:03.350,JUDER,10,4,D,7357800,4205,16646.00000000,D5345700,D8358200,51,7
036500,D8358200,1310373001,O,2.00000000,2009-12-02 00:00:00.000,2009-12-02 10:52:41.810,JUDER,10,4,D,8358200,4205,16646.00000000,D7357800,D7307900,38,8
036500,D7307900,1090253009,O,2.00000000,2009-12-02 00:00:00.000,2009-12-02 10:54:06.073,JUDER,10,4,D,7307900,4205,16646.00000000,D8358200,D7307900,85,9
036500,D7307900,1090253009,O,2.00000000,2009-12-02 00:00:00.000,2009-12-02 10:54:17.520,JUDER,10,4,D,7307900,4205,16646.00000000,D7307900,E6466400,11,10
036530,E6466400,1083322001,O,1.00000000,2009-12-02 00:00:00.000,2009-12-02 10:59:35.893,JUDER,10,4,E,6466400,4205,16646.00000000,D7307900,F7507300,318,1
036530,F7507300,1050015051,O,2.00000000,2009-12-02 00:00:00.000,2009-12-02 11:01:00.963,JUDER,11,4,F,7507300,4205,16646.00000000,E6466400,F7507401,85,2
036530,F7507401,1050015057,O,2.00000000,2009-12-02 00:00:00.000,2009-12-02 11:02:10.313,JUDER,11,4,F,7507401,4205,16646.00000000,F7507300,G6656600,70,3
036530,G6656600,1087001053,O,1.00000000,2009-12-02 00:00:00.000,2009-12-02 11:07:23.180,JUDER,11,4,G,6656600,4205,16646.00000000,F7507401,G5655900,313,4
036530,G5655900,1039011053,O,2.00000000,2009-12-02 00:00:00.000,2009-12-02 11:08:25.317,JUDER,11,4,G,5655900,4205,16646.00000000,G6656600,G6656100,62,5
036530,G6656100,1039011057,O,2.00000000,2009-12-02 00:00:00.000,2009-12-02 11:09:09.000,JUDER,11,4,G,6656100,4205,16646.00000000,G5655900,D7357600,44,6
036530,D7357600,1010333103,O,3.00000000,2009-12-02 00:00:00.000,2009-12-02 11:10:54.960,JUDER,11,4,D,7357600,4205,16646.00000000,G6656100,D7347200,105,7
036530,D7347200,1097052009,O,2.00000000,2009-12-02 00:00:00.000,2009-12-02 11:12:32.610,JUDER,11,4,D,7347200,4205,16646.00000000,D7357600,D7347100,98,8
036530,D7347100,1097062009,O,2.00000000,2009-12-02 00:00:00.000,2009-12-02 11:13:06.250,JUDER,11,4,D,7347100,4205,16646.00000000,D7347200,D6346500,34,9
036530,D6346500,1097152009,O,2.00000000,2009-12-02 00:00:00.000,2009-12-02 11:13:37.900,JUDER,11,4,D,6346500,4205,16646.00000000,D7347100,D7307500,31,10
036530,D7307500,1090163009,O,1.00000000,2009-12-02 00:00:00.000,2009-12-02 11:14:15.863,JUDER,11,4,D,7307500,4205,16646.00000000,D6346500,D8308100,38,11
036530,D8308100,1090353009,O,2.00000000,2009-12-02 00:00:00.000,2009-12-02 11:14:43.513,JUDER,11,4,D,8308100,4205,16646.00000000,D7307500,E7447700,28,12
036530,E7447700,1099005023,O,3.00000000,2009-12-02 00:00:00.000,2009-12-02 11:15:38.850,JUDER,11,4,E,7447700,4205,16646.00000000,D8308100,B4000000,55,13
036530,B4000000,1094121099,O,2.00000000,2009-12-02 00:00:00.000,2009-12-02 11:17:50.137,JUDER,11,4,B,4000000,4205,16646.00000000,E7447700,B4000000,132,14
036530,B4000000,1413554092,O,1.00000000,2009-12-02 00:00:00.000,2009-12-02 11:23:51.337,JUDER,11,4,B,4000000,4205,16646.00000000,B4000000,F8508600,361,15
036530,F8508600,1042001101,O,1.00000000,2009-12-02 00:00:00.000,2009-12-02 11:28:10.817,JUDER,11,4,F,8508600,4205,16646.00000000,B4000000,E5465900,259,16
036535,E5465900,1083312001,O,1.00000000,2009-12-02 00:00:00.000,2009-12-02 11:45:04.120,JUDER,11,4,E,5465900,4205,16646.00000000,F8508600,E4000000,1014,1
036535,E4000000,1081104001,O,2.00000000,2009-12-02 00:00:00.000,2009-12-02 11:46:43.027,JUDER,11,4,E,4000000,4205,16646.00000000,E5465900,E4000000,99,2
036535,E4000000,1081084001,O,1.00000000,2009-12-02 00:00:00.000,2009-12-02 11:48:28.663,JUDER,11,4,E,4000000,4205,16646.00000000,E4000000,F7507900,105,3
036535,F7507900,1058595001,O,2.00000000,2009-12-02 00:00:00.000,2009-12-02 11:49:58.100,JUDER,11,4,F,7507900,4205,16646.00000000,E4000000,F5545600,90,4
036535,F5545600,1030016001,O,2.00000000,2009-12-02 00:00:00.000,2009-12-02 11:51:56.983,JUDER,11,4,F,5545600,4205,16646.00000000,F7507900,E6406100,118,5
036535,E6406100,1035196101,O,1.00000000,2009-12-02 00:00:00.000,2009-12-02 11:52:56.407,JUDER,11,4,E,6406100,4205,16646.00000000,F5545600,E7407200,60,6
036535,E7407200,1038196001,O,2.00000000,2009-12-02 00:00:00.000,2009-12-02 11:53:46.260,JUDER,11,4,E,7407200,4205,16646.00000000,E6406100,D5355900,50,7
036535,D5355900,1018003001,O,8.00000000,2009-12-02 00:00:00.000,2009-12-02 11:55:17.960,JUDER,11,4,D,5355900,4205,16646.00000000,E7407200,D6356200,91,8
036535,D6356200,1015003101,O,2.00000000,2009-12-02 00:00:00.000,2009-12-02 11:57:57.653,JUDER,11,4,D,6356200,4205,16646.00000000,D5355900,E4000000,160,9
036535,E4000000,1012053001,O,6.00000000,2009-12-02 00:00:00.000,2009-12-02 11:59:34.330,JUDER,11,4,E,4000000,4205,16646.00000000,D6356200,G6696301,97,10
036257,G6696301,1030076101,O,4.00000000,2009-12-02 00:00:00.000,2009-12-02 12:11:33.540,JUDER,12,4,G,6696301,4205,16646.00000000,E4000000,D5355600,719,1
036257,D5355600,1030096001,O,2.00000000,2009-12-02 00:00:00.000,2009-12-02 12:12:29.000,JUDER,12,4,D,5355600,4205,16646.00000000,G6696301,E6406100,56,2
036257,E6406100,1035196101,O,3.00000000,2009-12-02 00:00:00.000,2009-12-02 12:13:43.440,JUDER,12,4,E,6406100,4205,16646.00000000,D5355600,E6406500,74,3
036257,E6406500,1035296101,O,1.00000000,2009-12-02 00:00:00.000,2009-12-02 12:14:37.757,JUDER,12,4,E,6406500,4205,16646.00000000,E6406100,E6466400,54,4
036257,E6466400,1083322001,O,1.00000000,2009-12-02 00:00:00.000,2009-12-02 12:15:57.147,JUDER,12,4,E,6466400,4205,16646.00000000,E6406500,E5465900,80,5
036257,E5465900,1083312001,O,2.00000000,2009-12-02 00:00:00.000,2009-12-02 12:17:13.050,JUDER,12,4,E,5465900,4205,16646.00000000,E6466400,E7407200,76,6
036257,E7407200,1038196001,O,8.00000000,2009-12-02 00:00:00.000,2009-12-02 12:18:59.163,JUDER,12,4,E,7407200,4205,16646.00000000,E5465900,F8508400,106,7
036255,F8508400,1040201101,O,2.00000000,2009-12-02 00:00:00.000,2009-12-02 12:26:12.220,JUDER,12,4,F,8508400,4205,16646.00000000,E7407200,F8508700,433,1
036255,F8508700,1040021101,O,1.00000000,2009-12-02 00:00:00.000,2009-12-02 12:27:38.580,JUDER,12,4,F,8508700,4205,16646.00000000,F8508400,E5465700,86,2
036255,E5465700,1087102001,O,1.00000000,2009-12-02 00:00:00.000,2009-12-02 12:28:35.857,JUDER,12,4,E,5465700,4205,16646.00000000,F8508700,F8508100,57,3
036255,F8508100,1048001001,O,4.00000000,2009-12-02 00:00:00.000,2009-12-02 12:29:29.000,JUDER,12,4,F,8508100,4205,16646.00000000,E5465700,E7407200,54,4
036255,E7407200,1038196001,O,1.00000000,2009-12-02 00:00:00.000,2009-12-02 12:32:58.760,JUDER,12,4,E,7407200,4205,16646.00000000,F8508100,50,209,5
036255,50,1038196001,O,1.00000000,2009-12-02 00:00:00.000,2009-12-02 12:33:18.840,JUDER,12,4,5,0,4205,16646.00000000,E7407200,F7507100,20,6
036258,F7507100,1050025055,O,2.00000000,2009-12-02 00:00:00.000,2009-12-02 12:41:27.200,JUDER,12,4,F,7507100,4205,16646.00000000,50,G7657200,489,1
036258,G7657200,1613292001,O,2.00000000,2009-12-02 00:00:00.000,2009-12-02 12:42:19.897,JUDER,12,4,G,7657200,4205,16646.00000000,F7507100,D7347900,52,2
036602,D7347900,1094121059,O,4.00000000,2009-12-02 00:00:00.000,2009-12-02 14:17:05.447,JUDER,14,4,D,7347900,4205,16646.00000000,G7657200,D7347901,5686,1
036602,D7347901,1094121059,O,4.00000000,2009-12-02 00:00:00.000,2009-12-02 14:19:03.617,JUDER,14,4,D,7347901,4205,16646.00000000,D7347900,D7347600,118,2
036602,D7347600,1092962059,O,2.00000000,2009-12-02 00:00:00.000,2009-12-02 14:22:15.843,JUDER,14,4,D,7347600,4205,16646.00000000,D7347901,D7307500,192,3
036602,D7307500,1090163009,O,2.00000000,2009-12-02 00:00:00.000,2009-12-02 14:24:10.527,JUDER,14,4,D,7307500,4205,16646.00000000,D7347600,E5445600,115,4
036641,E5445600,1019093101,O,1.00000000,2009-12-03 00:00:00.000,2009-12-03 09:32:22.667,JUDER,9,5,E,5445600,4205,16646.00000000,D7307500,F8508500,68892,1
036641,F8508500,1040031101,O,1.00000000,2009-12-03 00:00:00.000,2009-12-03 09:34:20.197,JUDER,9,5,F,8508500,4205,16646.00000000,E5445600,D7357600,118,2
036641,D7357600,1010333103,O,4.00000000,2009-12-03 00:00:00.000,2009-12-03 09:35:58.283,JUDER,9,5,D,7357600,4205,16646.00000000,F8508500,E6406100,98,3
036641,E6406100,1035196101,O,1.00000000,2009-12-03 00:00:00.000,2009-12-03 09:38:46.803,JUDER,9,5,E,6406100,4205,16646.00000000,D7357600,E7407400,168,4
036641,E7407400,1038396001,O,2.00000000,2009-12-03 00:00:00.000,2009-12-03 09:39:41.980,JUDER,9,5,E,7407400,4205,16646.00000000,E6406100,D6346900,55,5
036641,D6346900,1098062009,O,3.00000000,2009-12-03 00:00:00.000,2009-12-03 09:40:49.383,JUDER,9,5,D,6346900,4205,16646.00000000,E7407400,D7307300,68,6
036641,D7307300,1090153009,O,16.00000000,2009-12-03 00:00:00.000,2009-12-03 09:41:24.357,JUDER,9,5,D,7307300,4205,16646.00000000,D6346900,D5345600,35,7
036694,D5345600,1030076001,O,2.00000000,2009-12-03 00:00:00.000,2009-12-03 14:13:52.583,JUDER,14,5,D,5345600,4205,16646.00000000,D7307300,D4000000,16348,1
